Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
32280,2010-01-13-C-32NM,201001,20100108330550,08330550,20-1001NM-MX-027-0046-08330550,083.3 055.0,1,ST,-63.13600,01/27/2010,2010,1,40205,27,12/30/1899 00:46:00,33.748333,33,44.900000,N,-120.408333,-120,24.500000,W,83.3,83.300000,83.300000,55.0,55.000000,55.000000,994,,,RV NEW HORIZON,32NM,MX,52,512,,83.3 55.0,3101,1001,49.40000,,,,,,,15,4,9,3,19,1008.300,13.90000,12.80000,5,6,8,6
32281,2010-01-13-C-32NM,201001,20100108330600,08330600,20-1001NM-PR-026-2022-08330600,083.3 060.0,1,ST,-83.56100,01/26/2010,2010,1,40204,26,12/30/1899 20:22:00,33.581667,33,34.900000,N,-120.765000,-120,45.900000,W,83.3,83.300000,83.300000,60.0,60.000000,60.100000,1516,13,,RV NEW HORIZON,32NM,PR,51,502,,83.3 60.0,3101,1001,35.90000,192.1000,12/30/1899 12:17:00,12/30/1899 17:55:00,12/30/1899 12:16:00,12/30/1899 17:53:00,+08,28,4,8,6,12,1009.400,14.90000,13.90000,2,3,8,6
32282,2010-01-13-C-32NM,201001,20100108330700,08330700,20-1001NM-MX-026-1333-08330700,083.3 070.0,1,ST,-122.9240,01/26/2010,2010,1,40204,26,12/30/1899 13:33:00,33.243333,33,14.600000,N,-121.438333,-121,26.300000,W,83.3,83.300000,83.300000,70.0,70.000000,70.000000,3803,,,RV NEW HORIZON,32NM,MX,50,492,,83.3 70.0,3101,1001,34.30000,,,,,,,,,,17,5,1010.700,14.50000,13.90000,,,,
32283,2010-01-13-C-32NM,201001,20100108330800,08330800,20-1001NM-MX-026-0738-08330800,083.3 080.0,1,ST,-161.9180,01/26/2010,2010,1,40204,26,12/30/1899 07:38:00,32.918333,32,55.100000,N,-122.110000,-122,6.600000,W,83.3,83.300000,83.300000,80.0,80.000000,79.700000,4163,,,RV NEW HORIZON,32NM,MX,49,482,,83.3 80.0,3101,1001,25.30000,,,,,,,,,,14,15,1013.500,15.00000,13.90000,,,,
32284,2010-01-13-C-32NM,201001,20100108330900,08330900,20-1001NM-MX-026-0042-08330900,083.3 090.0,1,ST,-202.3740,01/26/2010,2010,1,40204,26,12/30/1899 00:42:00,32.580000,32,34.800000,N,-122.803333,-122,48.200000,W,83.3,83.300000,83.300000,90.0,90.000000,89.900000,4182,,,RV NEW HORIZON,32NM,MX,48,472,,83.3 90.0,3101,1001,34.80000,,,,,,,21,4,7,15,18,1014.600,15.90000,14.40000,1,6,3,8
32285,2010-01-13-C-32NM,201001,20100108331000,08331000,20-1001NM-PR-025-1906-08331000,083.3 100.0,1,ST,-242.2100,01/25/2010,2010,1,40203,25,12/30/1899 19:06:00,32.246667,32,14.800000,N,-123.483333,-123,29.000000,W,83.3,83.300000,83.300000,100.0,100.000000,99.900000,4210,23,,RV NEW HORIZON,32NM,PR,47,462,,83.3 100.0,3101,1001,22.90000,142.2000,12/30/1899 12:28:00,12/30/1899 18:06:00,12/30/1899 12:26:00,12/30/1899 18:04:00,+08,19,3,4,14,10,1016.400,16.00000,14.00000,2,6,8,7
32286,2010-01-13-C-32NM,201001,20100108331100,08331100,20-1001NM-MX-025-1250-08331100,083.3 110.0,1,ST,-282.6040,01/25/2010,2010,1,40203,25,12/30/1899 12:50:00,31.908333,31,54.500000,N,-124.170000,-124,10.200000,W,83.3,83.300000,83.300000,110.0,110.000000,110.000000,4245,,,RV NEW HORIZON,32NM,MX,46,452,,83.3 110.0,3101,1001,26.40000,,,,,,,,,,12,7,1016.200,14.90000,13.50000,,,,
32287,2010-01-13-C-32NM,201001,20100108670330,08670330,20-1001NM-MX-020-0250-08670330,086.7 033.0,1,ST,-4.085000,01/20/2010,2010,1,40198,20,12/30/1899 02:50:00,33.885000,33,53.100000,N,-118.500000,-118,30.000000,W,86.7,86.700000,86.700000,33.0,33.000000,33.100000,59,,,RV NEW HORIZON,32NM,MX,34,332,,86.7 33.0,3101,1001,39.10000,,,,,,,,,,21,22,1002.100,14.90000,12.00000,,,,
32288,2010-01-13-C-32NM,201001,20100108670350,08670350,20-1001NM-MX-020-0522-08670350,086.7 035.0,1,ST,-11.46600,01/20/2010,2010,1,40198,20,12/30/1899 05:22:00,33.813333,33,48.800000,N,-118.626667,-118,37.600000,W,86.7,86.700000,86.700000,35.0,35.000000,35.000000,750,,,RV NEW HORIZON,32NM,MX,35,342,,86.7 35.0,3101,1001,29.00000,,,,,,,,,,20,20,1003.400,15.00000,12.30000,,,,
32289,2010-01-13-C-32NM,201001,20100108670400,08670400,20-1001NM-MX-020-1203-08670400,086.7 040.0,1,ST,-31.21800,01/20/2010,2010,1,40198,20,12/30/1899 12:03:00,33.656667,33,39.400000,N,-118.975000,-118,58.500000,W,86.7,86.700000,86.700000,40.0,40.000000,40.000000,753,,,RV NEW HORIZON,32NM,MX,36,352,,86.7 40.0,3101,1001,26.50000,,,,,,,,,,31,21,1003.100,15.10000,13.80000,,,,
32290,2010-01-13-C-32NM,201001,20100108670450,08670450,20-1001NM-PR-020-1844-08670450,086.7 045.0,1,ST,-50.61300,01/20/2010,2010,1,40198,20,12/30/1899 18:44:00,33.478333,33,28.700000,N,-119.300000,-119,18.000000,W,86.7,86.700000,86.800000,45.0,45.000000,44.900000,1655,15,,RV NEW HORIZON,32NM,PR,37,362,,86.7 45.0,3101,1001,29.90000,132.5000,12/30/1899 12:10:00,12/30/1899 17:40:00,12/30/1899 12:08:00,12/30/1899 17:35:00,+08,18,6,4,11,29,1000.800,14.90000,13.10000,2,6,8,6
32291,2010-01-13-C-32NM,201001,20100108670500,08670500,20-1001NM-MX-023-1146-08670500,086.7 050.0,1,ST,-71.39700,01/23/2010,2010,1,40201,23,12/30/1899 11:46:00,33.318333,33,19.100000,N,-119.668333,-119,40.100000,W,86.7,86.700000,86.700000,50.0,50.000000,50.100000,79,,,RV NEW HORIZON,32NM,MX,38,372,,86.7 50.0,3101,1001,32.20000,,,,,,,,,,22,15,1008.700,13.10000,11.10000,,,,
32292,2010-01-13-C-32NM,201001,20100108670550,08670550,20-1001NM-PR-023-1707-08670550,086.7 055.0,1,ST,-91.29300,01/23/2010,2010,1,40201,23,12/30/1899 17:07:00,33.155000,33,9.300000,N,-120.013333,-120,0.800000,W,86.7,86.700000,86.700000,55.0,55.000000,55.100000,1199,22,,RV NEW HORIZON,32NM,PR,39,382,,86.7 55.0,3101,1001,46.70000,535.4000,12/30/1899 12:17:00,12/30/1899 18:00:00,12/30/1899 12:15:00,12/30/1899 17:54:00,+08,25,9,6,25,9,1014.400,13.70000,10.50000,1,6,2,7
32293,2010-01-13-C-32NM,201001,20100108670600,08670600,20-1001NM-MX-023-2104-08670600,086.7 060.0,1,ST,-111.4440,01/23/2010,2010,1,40201,23,12/30/1899 21:04:00,32.981667,32,58.900000,N,-120.356667,-120,21.400000,W,86.7,86.700000,86.700000,60.0,60.000000,60.100000,799,18,,RV NEW HORIZON,32NM,MX,40,392,,86.7 60.0,3101,1001,42.70000,,,,,,,29,8,9,23,9,1016.400,14.00000,11.20000,1,8,3,8
32294,2010-01-13-C-32NM,201001,20100108670700,08670700,20-1001NM-MX-024-0331-08670700,086.7 070.0,1,ST,-151.1100,01/24/2010,2010,1,40202,24,12/30/1899 03:31:00,32.656667,32,39.400000,N,-121.041667,-121,2.500000,W,86.7,86.700000,86.700000,70.0,70.000000,70.100000,3742,,,RV NEW HORIZON,32NM,MX,41,402,,86.7 70.0,3101,1001,32.80000,,,,,,,,,,26,6,1019.600,13.80000,11.90000,,,,
32295,2010-01-13-C-32NM,201001,20100108670800,08670800,20-1001NM-MX-024-1045-08670800,086.7 080.0,1,ST,-190.6520,01/24/2010,2010,1,40202,24,12/30/1899 10:45:00,32.325000,32,19.500000,N,-121.716667,-121,43.000000,W,86.7,86.700000,86.700000,80.0,80.000000,80.000000,4069,,,RV NEW HORIZON,32NM,MX,42,412,,86.7 80.0,3101,1001,26.00000,,,,,,,,,,29,3,1020.700,14.60000,11.00000,,,,
32296,2010-01-13-C-32NM,201001,20100108670900,08670900,20-1001NM-PR-024-1727-08670900,086.7 090.0,1,ST,-230.5620,01/24/2010,2010,1,40202,24,12/30/1899 17:27:00,31.985000,31,59.100000,N,-122.391667,-122,23.500000,W,86.7,86.700000,86.700000,90.0,90.000000,90.000000,4146,32,,RV NEW HORIZON,32NM,PR,43,422,,86.7 90.0,3101,1001,25.10000,251.8000,12/30/1899 12:32:00,12/30/1899 18:16:00,12/30/1899 12:22:00,12/30/1899 18:08:00,+08,29,5,6,11,4,1022.100,15.60000,12.90000,1,7,7,7
32297,2010-01-13-C-32NM,201001,20100108671000,08671000,20-1001NM-MX-024-2331-08671000,086.7 100.0,1,ST,-270.5880,01/24/2010,2010,1,40202,24,12/30/1899 23:31:00,31.656667,31,39.400000,N,-123.075000,-123,4.500000,W,86.7,86.700000,86.700000,100.0,100.000000,100.100000,4112,35,,RV NEW HORIZON,32NM,MX,44,432,,86.7 100.0,3101,1001,27.20000,,,,,,,28,4,9,16,4,1020.100,15.50000,12.10000,1,6,3,8
32298,2010-01-13-C-32NM,201001,20100108671100,08671100,20-1001NM-MX-025-0616-08671100,086.7 110.0,1,ST,-309.9490,01/25/2010,2010,1,40203,25,12/30/1899 06:16:00,31.325000,31,19.500000,N,-123.738333,-123,44.300000,W,86.7,86.700000,86.700000,110.0,110.000000,109.900000,4034,,,RV NEW HORIZON,32NM,MX,45,442,,86.7 110.0,3101,1001,22.40000,,,,,,,,,,12,3,1019.900,15.00000,12.20000,,,,
32299,2010-01-13-C-32NM,201001,20100108680325,08680325,20-1001NM-MX-020-0146-08680325,086.8 032.5,1,SCO,-1.419000,01/20/2010,2010,1,40198,20,12/30/1899 01:46:00,33.890000,33,53.400000,N,-118.446667,-118,26.800000,W,86.8,86.800000,86.800000,32.5,32.500000,32.500000,29,,,RV NEW HORIZON,32NM,MX,33,322,,86.8 32.5,3101,1001,23.10000,,,,,,,,,,20,18,1001.700,14.00000,12.00000,,,,
32300,2010-01-13-C-32NM,201001,20100108850301,08850301,20-1001NM-MX-019-2045-08850301,088.5 030.1,1,SCO,-2.405000,01/19/2010,2010,1,40197,19,12/30/1899 20:45:00,33.675000,33,40.500000,N,-118.090000,-118,5.400000,W,88.5,88.500000,88.500000,30.1,30.100000,30.200000,23,,,RV NEW HORIZON,32NM,MX,32,312,,88.5 30.1,3101,1001,11.80000,,,,,,,13,6,6,7,40,995.6000,14.00000,13.70000,6,6,8,1
32301,2010-01-13-C-32NM,201001,20100109000280,09000280,20-1001NM-PR-019-1703-09000280,090.0 028.0,1,ST,-1.401000,01/19/2010,2010,1,40197,19,12/30/1899 17:03:00,33.490000,33,29.400000,N,-117.768333,-117,46.100000,W,90.0,90.000000,90.000000,28.0,28.000000,28.000000,62,12,,RV NEW HORIZON,32NM,PR,31,302,,90.0 28.0,3101,1001,39.70000,289.7000,12/30/1899 12:08:00,12/30/1899 17:36:00,12/30/1899 12:02:00,12/30/1899 17:39:00,+08,13,4,5,4,13,1006.800,14.50000,11.90000,2,6,8,7
32302,2010-01-13-C-32NM,201001,20100109000300,09000300,20-1001NM-MX-019-1404-09000300,090.0 030.0,1,ST,-9.304000,01/19/2010,2010,1,40197,19,12/30/1899 14:04:00,33.418333,33,25.100000,N,-117.901667,-117,54.100000,W,90.0,90.000000,90.000000,30.0,30.000000,30.000000,620,,,RV NEW HORIZON,32NM,MX,30,292,,90.0 30.0,3101,1001,28.80000,,,,,,,,,,7,17,1006.900,14.20000,12.90000,,,,
32303,2010-01-13-C-32NM,201001,20100109000350,09000350,20-1001NM-MX-019-0858-09000350,090.0 035.0,1,ST,-29.40400,01/19/2010,2010,1,40197,19,12/30/1899 08:58:00,33.250000,33,15.000000,N,-118.248333,-118,14.900000,W,90.0,90.000000,90.000000,35.0,35.000000,35.000000,376,,,RV NEW HORIZON,32NM,MX,29,282,,90.0 35.0,3101,1001,26.20000,,,,,,,,,,25,2,1008.000,15.90000,12.50000,,,,
32304,2010-01-13-C-32NM,201001,20100109000370,09000370,20-1001NM-MX-019-0511-09000370,090.0 037.0,1,ST,-37.59100,01/19/2010,2010,1,40197,19,12/30/1899 05:11:00,33.180000,33,10.800000,N,-118.388333,-118,23.300000,W,90.0,90.000000,90.000000,37.0,37.000000,37.000000,1179,,,RV NEW HORIZON,32NM,MX,28,272,,90.0 37.0,3101,1001,25.70000,,,,,,,,,,19,6,1008.700,16.10000,12.70000,,,,
32305,2010-01-13-C-32NM,201001,20100109000450,09000450,20-1001NM-MX-018-2306-09000450,090.0 045.0,1,ST,-69.04000,01/18/2010,2010,1,40196,18,12/30/1899 23:06:00,32.913333,32,54.800000,N,-118.926667,-118,55.600000,W,90.0,90.000000,90.000000,45.0,45.000000,44.900000,1715,16,,RV NEW HORIZON,32NM,MX,27,262,,90.0 45.0,3101,1001,37.00000,,,,,,,19,6,6,19,20,1004.500,16.80000,15.10000,1,2,3,8
32306,2010-01-13-C-32NM,201001,20100109000530,09000530,20-1001NM-PR-018-1736-09000530,090.0 053.0,1,ST,-100.4410,01/18/2010,2010,1,40196,18,12/30/1899 17:36:00,32.660000,32,39.600000,N,-119.471667,-119,28.300000,W,90.0,90.000000,90.000000,53.0,53.000000,52.800000,1290,13,,RV NEW HORIZON,32NM,PR,26,252,,90.0 53.0,3101,1001,29.60000,291.9000,12/30/1899 12:05:00,12/30/1899 17:45:00,12/30/1899 12:08:00,12/30/1899 17:42:00,+08,16,4,5,13,7,1006.700,15.40000,14.60000,2,6,8,6
32307,2010-01-13-C-32NM,201001,20100109000600,09000600,20-1001NM-MX-018-1208-09000600,090.0 060.0,1,ST,-128.7530,01/18/2010,2010,1,40196,18,12/30/1899 12:08:00,32.415000,32,24.900000,N,-119.950000,-119,57.000000,W,90.0,90.000000,90.000000,60.0,60.000000,59.900000,941,,,RV NEW HORIZON,32NM,MX,25,242,,90.0 60.0,3101,1001,27.30000,,,,,,,,,,10,13,1008.000,14.30000,13.90000,,,,
32308,2010-01-13-C-32NM,201001,20100109000700,09000700,20-1001NM-MX-018-0504-09000700,090.0 070.0,1,ST,-168.9500,01/18/2010,2010,1,40196,18,12/30/1899 05:04:00,32.083333,32,5.000000,N,-120.638333,-120,38.300000,W,90.0,90.000000,90.000000,70.0,70.000000,70.000000,3824,,,RV NEW HORIZON,32NM,MX,23,222,,90.0 70.0,3101,1001,24.70000,,,,,,,,,,9,5,1012.400,15.00000,14.20000,,,,
32309,2010-01-13-C-32NM,201001,20100109000800,09000800,20-1001NM-MX-017-2218-09000800,090.0 080.0,1,ST,-208.9450,01/17/2010,2010,1,40195,17,12/30/1899 22:18:00,31.750000,31,45.000000,N,-121.318333,-121,19.100000,W,90.0,90.000000,90.000000,80.0,80.000000,80.000000,3686,20,,RV NEW HORIZON,32NM,MX,22,212,,90.0 80.0,3101,1001,37.50000,,,,,,,26,3,9,11,2,1012.000,15.90000,14.80000,1,7,6,7
32310,2010-01-13-C-32NM,201001,20100109000900,09000900,20-1001NM-MX-017-1358-09000900,090.0 090.0,1,ST,-247.9570,01/17/2010,2010,1,40195,17,12/30/1899 13:58:00,31.428333,31,25.700000,N,-121.981667,-121,58.900000,W,90.0,90.000000,90.000000,90.0,90.000000,89.800000,3918,18,,RV NEW HORIZON,32NM,MX,21,202,,90.0 90.0,3101,1001,27.60000,,,,,,,26,3,7,19,4,1014.800,15.10000,14.70000,2,6,8,6
32311,2010-01-13-C-32NM,201001,20100109000900,09000900,20-1001NM-PR-017-1739-09000900,090.0 090.0,1,ST,-248.1960,01/17/2010,2010,1,40195,17,12/30/1899 17:39:00,31.418333,31,25.100000,N,-121.980000,-121,58.800000,W,90.0,90.000000,90.000000,90.0,90.000000,89.900000,3932,18,,RV NEW HORIZON,32NM,PR,621,6202,,90.0 90.0,3101,1001,30.50000,196.8000,12/30/1899 12:15:00,12/30/1899 18:05:00,12/30/1899 12:18:00,12/30/1899 18:01:00,+08,26,3,7,19,4,1014.800,15.10000,14.70000,2,6,8,6
32312,2010-01-13-C-32NM,201001,20100109001000,09001000,20-1001NM-MX-017-0529-09001000,090.0 100.0,1,ST,-288.5640,01/17/2010,2010,1,40195,17,12/30/1899 05:29:00,31.080000,31,4.800000,N,-122.660000,-122,39.600000,W,90.0,90.000000,90.000000,100.0,100.000000,100.000000,4018,,,RV NEW HORIZON,32NM,MX,20,192,,90.0 100.0,3101,1001,27.00000,,,,,,,,,,17,4,1014.400,16.30000,15.00000,,,,
32313,2010-01-13-C-32NM,201001,20100109001100,09001100,20-1001NM-MX-016-2246-09001100,090.0 110.0,1,ST,-328.4340,01/16/2010,2010,1,40194,16,12/30/1899 22:46:00,30.751667,30,45.100000,N,-123.333333,-123,20.000000,W,90.0,90.000000,90.000000,110.0,110.000000,110.000000,4018,38,,RV NEW HORIZON,32NM,MX,19,182,,90.0 110.0,3101,1001,23.90000,,,,,,,27,3,10,20,10,1013.300,18.10000,16.40000,1,7,7,8
32314,2010-01-13-C-32NM,201001,20100109001200,09001200,20-1001NM-PR-016-1725-09001200,090.0 120.0,1,ST,-368.2850,01/16/2010,2010,1,40194,16,12/30/1899 17:25:00,30.413333,30,24.800000,N,-123.996667,-123,59.800000,W,90.0,90.000000,90.000000,120.0,120.000000,120.000000,4312,34,,RV NEW HORIZON,32NM,PR,18,172,,90.0 120.0,3101,1001,21.20000,184.5000,12/30/1899 12:25:00,12/30/1899 18:05:00,12/30/1899 12:23:00,12/30/1899 17:58:00,+08,27,2,7,19,10,1015.600,17.10000,16.00000,1,6,7,6
32315,2010-01-13-C-32NM,201001,20100109170264,09170264,20-1001NM-MX-013-0734-09170264,091.7 026.4,1,SCO,-1.486000,01/13/2010,2010,1,40191,13,12/30/1899 07:34:00,33.246667,33,14.800000,N,-117.465000,-117,27.900000,W,91.7,91.700000,91.700000,26.4,26.400000,26.400000,22,,,RV NEW HORIZON,32NM,MX,3,22,,91.7 26.4,3101,1001,15.80000,,,,,,,,,,1,2,1019.200,13.90000,12.90000,,,,
32316,2010-01-13-C-32NM,201001,20100109330267,09330267,20-1001NM-MX-013-0242-09330267,093.3 026.7,1,ST,-2.039000,01/13/2010,2010,1,40191,13,12/30/1899 02:42:00,32.956667,32,57.400000,N,-117.306667,-117,18.400000,W,93.3,93.300000,93.300000,26.7,26.700000,26.700000,71,,,RV NEW HORIZON,32NM,MX,1,2,,93.3 26.7,3101,1001,39.50000,,,,,,,,,,27,1,1018.400,15.00000,13.80000,,,,
32317,2010-01-13-C-32NM,201001,20100109330280,09330280,20-1001NM-MX-013-1138-09330280,093.3 028.0,1,ST,-7.164000,01/13/2010,2010,1,40191,13,12/30/1899 11:38:00,32.908333,32,54.500000,N,-117.398333,-117,23.900000,W,93.3,93.300000,93.300000,28.0,28.000000,28.100000,607,,,RV NEW HORIZON,32NM,MX,4,32,,93.3 28.0,3101,1001,35.00000,,,,,,,,,,27,3,1018.600,15.20000,13.70000,,,,
32318,2010-01-13-C-32NM,201001,20100109330300,09330300,20-1001NM-PR-013-1624-09330300,093.3 030.0,1,ST,-15.07800,01/13/2010,2010,1,40191,13,12/30/1899 16:24:00,32.845000,32,50.700000,N,-117.536667,-117,32.200000,W,93.3,93.300000,93.300000,30.0,30.000000,30.100000,869,24,,RV NEW HORIZON,32NM,PR,5,42,,93.3 30.0,3101,1001,25.50000,219.2000,12/30/1899 11:59:00,12/30/1899 17:32:00,12/30/1899 11:59:00,12/30/1899 17:32:00,+08,27,2,6,19,5,1020.300,15.00000,13.90000,2,6,8,6
32319,2010-01-13-C-32NM,201001,20100109330350,09330350,20-1001NM-MX-013-1944-09330350,093.3 035.0,1,ST,-34.86000,01/13/2010,2010,1,40191,13,12/30/1899 19:44:00,32.680000,32,40.800000,N,-117.876667,-117,52.600000,W,93.3,93.300000,93.300000,35.0,35.000000,35.000000,602,20,,RV NEW HORIZON,32NM,MX,6,52,,93.3 35.0,3101,1001,32.60000,,,,,,,29,4,8,24,11,1019.100,16.60000,15.00000,1,7,6,7
32320,2010-01-13-C-32NM,201001,20100109330400,09330400,20-1001NM-MX-013-2359-09330400,093.3 040.0,1,ST,-54.90800,01/13/2010,2010,1,40191,13,12/30/1899 23:59:00,32.510000,32,30.600000,N,-118.218333,-118,13.100000,W,93.3,93.300000,93.300000,40.0,40.000000,40.100000,1653,14,,RV NEW HORIZON,32NM,MX,7,62,,93.3 40.0,3101,1001,33.80000,,,,,,,30,6,6,24,21,1017.600,16.00000,14.00000,1,6,4,8
32321,2010-01-13-C-32NM,201001,20100109330450,09330450,20-1001NM-MX-014-0417-09330450,093.3 045.0,1,ST,-74.94100,01/14/2010,2010,1,40192,14,12/30/1899 04:17:00,32.346667,32,20.800000,N,-118.563333,-118,33.800000,W,93.3,93.300000,93.300000,45.0,45.000000,45.100000,1408,,,RV NEW HORIZON,32NM,MX,8,72,,93.3 45.0,3101,1001,32.80000,,,,,,,,,,26,22,1019.000,15.90000,13.60000,,,,
32322,2010-01-13-C-32NM,201001,20100109330500,09330500,20-1001NM-MX-014-0849-09330500,093.3 050.0,1,ST,-94.83300,01/14/2010,2010,1,40192,14,12/30/1899 08:49:00,32.176667,32,10.600000,N,-118.900000,-118,54.000000,W,93.3,93.300000,93.300000,50.0,50.000000,50.100000,1477,,,RV NEW HORIZON,32NM,MX,9,82,,93.3 50.0,3101,1001,27.20000,,,,,,,,,,25,26,1019.500,15.10000,13.20000,,,,
32323,2010-01-13-C-32NM,201001,20100109330550,09330550,20-1001NM-MX-014-1333-09330550,093.3 055.0,1,ST,-114.9960,01/14/2010,2010,1,40192,14,12/30/1899 13:33:00,32.013333,32,0.800000,N,-119.246667,-119,14.800000,W,93.3,93.300000,93.300000,55.0,55.000000,55.100000,1617,,,RV NEW HORIZON,32NM,MX,10,92,,93.3 55.0,3101,1001,26.10000,,,,,,,,,,26,22,1018.600,14.90000,13.40000,,,,
32324,2010-01-13-C-32NM,201001,20100109330600,09330600,20-1001NM-PR-014-1739-09330600,093.3 060.0,1,ST,-134.9960,01/14/2010,2010,1,40192,14,12/30/1899 17:39:00,31.841667,31,50.500000,N,-119.583333,-119,35.000000,W,93.3,93.300000,93.300000,60.0,60.000000,60.200000,1930,15,,RV NEW HORIZON,32NM,PR,11,102,,93.3 60.0,3101,1001,29.50000,248.0000,12/30/1899 12:10:00,12/30/1899 17:50:00,12/30/1899 12:09:00,12/30/1899 17:45:00,+08,30,6,5,26,16,1021.200,15.50000,14.00000,0,,0,7
32325,2010-01-13-C-32NM,201001,20100109330700,09330700,20-1001NM-MX-014-2348-09330700,093.3 070.0,1,ST,-174.3600,01/14/2010,2010,1,40192,14,12/30/1899 23:48:00,31.510000,31,30.600000,N,-120.248333,-120,14.900000,W,93.3,93.300000,93.300000,70.0,70.000000,70.000000,3943,16,,RV NEW HORIZON,32NM,MX,12,112,,93.3 70.0,3101,1001,27.20000,,,,,,,31,7,7,27,15,1019.600,15.00000,13.30000,0,,0,8
32326,2010-01-13-C-32NM,201001,20100109330800,09330800,20-1001NM-MX-015-0719-09330800,093.3 080.0,1,ST,-213.9700,01/15/2010,2010,1,40193,15,12/30/1899 07:19:00,31.166667,31,10.000000,N,-120.908333,-120,54.500000,W,93.3,93.300000,93.400000,80.0,80.000000,80.000000,3848,,,RV NEW HORIZON,32NM,MX,13,122,,93.3 80.0,3101,1001,31.20000,,,,,,,,,,29,13,1020.700,15.00000,13.00000,,,,
32327,2010-01-13-C-32NM,201001,20100109330900,09330900,20-1001NM-MX-015-1332-09330900,093.3 090.0,1,ST,-254.1640,01/15/2010,2010,1,40193,15,12/30/1899 13:32:00,30.848333,30,50.900000,N,-121.596667,-121,35.800000,W,93.3,93.300000,93.300000,90.0,90.000000,90.100000,4107,,,RV NEW HORIZON,32NM,MX,14,132,,93.3 90.0,3101,1001,24.70000,,,,,,,,,,30,6,1018.900,15.10000,13.40000,,,,
32328,2010-01-13-C-32NM,201001,20100109331000,09331000,20-1001NM-PR-015-1953-09331000,093.3 100.0,1,ST,-293.8750,01/15/2010,2010,1,40193,15,12/30/1899 19:53:00,30.513333,30,30.800000,N,-122.260000,-122,15.600000,W,93.3,93.300000,93.300000,100.0,100.000000,100.000000,4177,35,,RV NEW HORIZON,32NM,PR,15,142,,93.3 100.0,3101,1001,21.90000,158.1000,12/30/1899 13:05:00,12/30/1899 18:05:00,12/30/1899 12:19:00,12/30/1899 18:00:00,+08,30,3,6,29,4,1020.900,16.50000,14.90000,1,4,7,6
32329,2010-01-13-C-32NM,201001,20100109331100,09331100,20-1001NM-MX-016-0201-09331100,093.3 110.0,1,ST,-333.4830,01/16/2010,2010,1,40194,16,12/30/1899 02:01:00,30.185000,30,11.100000,N,-122.923333,-122,55.400000,W,93.3,93.300000,93.300000,110.0,110.000000,110.000000,3986,,,RV NEW HORIZON,32NM,MX,16,152,,93.3 110.0,3101,1001,16.80000,,,,,,,,,,16,4,1018.300,16.00000,14.60000,,,,
32330,2010-01-13-C-32NM,201001,20100109331200,09331200,20-1001NM-MX-016-0921-09331200,093.3 120.0,1,ST,-373.3360,01/16/2010,2010,1,40194,16,12/30/1899 09:21:00,29.845000,29,50.700000,N,-123.581667,-123,34.900000,W,93.3,93.300000,93.300000,120.0,120.000000,120.000000,4142,,,RV NEW HORIZON,32NM,MX,17,162,,93.3 120.0,3101,1001,20.60000,,,,,,,,,,19,10,1016.400,17.00000,14.90000,,,,
32331,2010-01-13-C-32NM,201001,20100109340264,09340264,20-1001NM-MX-013-0440-09340264,093.4 026.4,1,SCO,-0.769000,01/13/2010,2010,1,40191,13,12/30/1899 04:40:00,32.953333,32,57.200000,N,-117.281667,-117,16.900000,W,93.4,93.400000,93.400000,26.4,26.400000,26.500000,24,,,RV NEW HORIZON,32NM,MX,2,12,,93.4 26.4,3101,1001,10.10000,,,,,,,,,,1,1,1018.700,14.00000,13.20000,,,,
32332,2010-04-27-C-31FN,201004,20100407670490,07670490,20-1004FN-MX-136-1943-07670490,076.7 049.0,2,ST,-6.301000,05/16/2010,2010,5,40314,136,12/30/1899 19:43:00,35.085000,35,5.100000,N,-120.771667,-120,46.300000,W,76.7,76.700000,76.700000,49.0,49.000000,49.000000,69,,,RV MILLER FREEMAN,31FN,MX,188,1872,,76.7 49.0,3101,1004,69.60000,,,,,,,32,2,5,29,8,1015.000,11.50000,11.50000,2,7,8,6
32333,2010-04-27-C-31FN,201004,20100407670510,07670510,20-1004FN-MX-136-1727-07670510,076.7 051.0,2,ST,-14.14900,05/16/2010,2010,5,40314,136,12/30/1899 17:27:00,35.026667,35,1.600000,N,-120.916667,-120,55.000000,W,76.7,76.700000,76.700000,51.0,51.000000,50.900000,237,16,,RV MILLER FREEMAN,31FN,MX,187,1862,,76.7 51.0,3101,1004,43.70000,,,,,,,32,3,5,32,5,1014.900,11.20000,11.10000,2,7,8,6
