Cst_Cnt,Btl_Cnt,Depth (m),T_degC,SiO3uM,PO4uM,NO2uM,NO3uM,NH3uM,LightP,Bottle Number,studyName,Latitude,Longitude,Line_x,Station_x,Line_y,Station_y,Diatom < 5um,Diatom 5-10um,Diatom 10-20um,Diatom 20-40um,Diatom > 40um,Total Diatom
30658,766457,10,14.8,3.0,0.47,0.21,2.9,,,7.0,2004-11-02-C-33RR,3445,-12052,80.0,51.0,80.0,51.0,0.0,0.17,2.88,4.64,1.24,8.92
30658,766458,20,14.59,3.3,0.53,0.25,3.6,,,6.0,2004-11-02-C-33RR,3445,-12052,80.0,51.0,80.0,51.0,0.11,0.0,1.5,3.84,3.34,8.79
30658,766461,50,13.26,7.0,0.86,0.26,8.4,,,3.0,2004-11-02-C-33RR,3445,-12052,80.0,51.0,80.0,51.0,0.0,0.0,1.55,1.03,0.23,2.82
30659,766466,10,15.14,0.7,0.34,0.06,1.2,,,19.0,2004-11-02-C-33RR,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,4.54,6.98,1.86,13.38
30659,766467,20,15.1,0.8,0.35,0.07,1.4,,,18.0,2004-11-02-C-33RR,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.43,0.46,0.0,0.0,0.89
30659,766468,30,14.93,1.4,0.41,0.1,2.2,,,17.0,2004-11-02-C-33RR,3432,-12080,80.0,55.0,80.0,55.0,0.0,1.27,2.75,1.45,2.24,7.71
30661,766531,10,16.42,1.5,0.29,0.0,0.1,,,20.0,2004-11-02-C-33RR,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.0,0.0,0.06,0.06
30661,766534,30,16.35,1.5,0.29,0.0,0.1,,,18.0,2004-11-02-C-33RR,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30661,766536,40,16.17,1.5,0.31,0.02,0.1,,,16.0,2004-11-02-C-33RR,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30662,766563,10,16.43,1.2,0.27,0.01,0.1,,,19.0,2004-11-02-C-33RR,3348,-12253,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.02,0.0,0.03
30662,766565,30,16.36,1.3,0.27,0.01,0.2,,,17.0,2004-11-02-C-33RR,3348,-12253,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.02,0.02,0.04
30662,766567,50,11.96,9.4,1.17,0.04,14.2,,,15.0,2004-11-02-C-33RR,3348,-12253,80.0,80.0,80.0,80.0,0.0,0.15,0.04,0.0,0.0,0.19
30664,766631,15,17.27,1.3,0.31,0.0,0.1,,,19.0,2004-11-02-C-33RR,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.24,0.0,0.0,0.24
30664,766634,45,16.1,1.4,0.32,0.0,0.1,,,17.0,2004-11-02-C-33RR,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
30664,766637,65,13.81,1.9,0.39,0.05,0.2,,,15.0,2004-11-02-C-33RR,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.0,0.09,0.09,0.18
30666,766667,10,16.04,0.1,0.21,0.0,0.1,,,23.0,2004-11-02-C-33RR,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,8.68,4.4,1.47,14.55
30666,766669,30,12.32,7.8,1.02,0.03,11.1,,,21.0,2004-11-02-C-33RR,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,0.0,0.0,0.02,0.03
30666,766671,50,10.76,16.4,1.47,0.01,18.1,,,19.0,2004-11-02-C-33RR,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,0.0,0.0,0.0,0.0
30696,767395,11,17.59,0.7,0.3,0.0,0.1,,,20.0,2004-11-02-C-33RR,3318,-11839,90.0,37.0,90.0,37.0,0.0,0.0,0.95,0.67,0.0,1.62
30696,767397,30,17.26,0.8,0.31,0.0,0.1,,,18.0,2004-11-02-C-33RR,3318,-11839,90.0,37.0,90.0,37.0,0.0,0.0,0.0,0.0,0.05,0.05
30696,767400,50,12.56,4.5,0.76,0.12,6.0,,,15.0,2004-11-02-C-33RR,3318,-11839,90.0,37.0,90.0,37.0,0.0,0.0,0.08,0.06,0.0,0.15
30698,767457,10,18.02,0.9,0.27,0.0,0.1,,,23.0,2004-11-02-C-33RR,3265,-11948,90.0,53.0,90.0,53.0,0.0,0.0,0.0,0.0,0.08,0.08
30698,767463,47,13.98,2.0,0.39,0.01,0.4,,0.1,19.0,2004-11-02-C-33RR,3265,-11948,90.0,53.0,90.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
30698,767466,56,12.66,3.3,0.57,0.08,2.8,,,18.0,2004-11-02-C-33RR,3265,-11948,90.0,53.0,90.0,53.0,0.01,0.0,0.12,0.03,0.03,0.18
30700,767524,15,17.71,0.8,0.29,0.0,0.1,,,20.0,2004-11-02-C-33RR,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30700,767527,45,13.5,1.9,0.36,0.0,0.1,,,18.0,2004-11-02-C-33RR,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30700,767530,55,12.85,2.4,0.43,0.04,0.6,,,17.0,2004-11-02-C-33RR,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30702,767586,10,17.29,0.8,0.32,0.0,0.1,,,22.0,2004-11-02-C-33RR,3142,-12199,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
30702,767592,46,14.5,1.5,0.38,0.0,0.1,,0.1,18.0,2004-11-02-C-33RR,3142,-12199,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
30702,767595,62,12.87,2.2,0.48,0.06,0.8,,0.05,16.0,2004-11-02-C-33RR,3142,-12199,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
30705,767689,12,19.13,1.4,0.3,0.0,0.1,,,23.0,2004-11-02-C-33RR,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
30705,767698,74,16.26,1.8,0.26,0.0,0.1,,0.05,17.0,2004-11-02-C-33RR,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.08,0.16,0.0,0.24
30733,768447,1,14.52,2.3,0.26,0.08,0.5,,,20.0,2005-01-04-C-32NM,3432,-12081,80.0,55.0,80.0,55.0,0.0,0.0,1.11,0.44,0.03,1.58
30733,768448,10,14.53,2.3,0.26,0.08,0.5,,,19.0,2005-01-04-C-32NM,3432,-12081,80.0,55.0,80.0,55.0,0.0,0.0,0.6,0.0,0.21,0.81
30733,768452,50,12.4,6.1,0.75,0.09,7.7,,,15.0,2005-01-04-C-32NM,3432,-12081,80.0,55.0,80.0,55.0,0.0,0.0,0.06,0.07,0.0,0.12
30735,768509,13,12.81,5.1,0.44,0.13,3.2,,,21.0,2005-01-04-C-32NM,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.22,0.93,0.43,1.58
30735,768512,25,12.77,5.3,0.47,0.16,3.7,,0.04,19.0,2005-01-04-C-32NM,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.42,0.25,0.34,1.01
30735,768515,39,12.74,5.5,0.51,0.18,4.2,,,17.0,2005-01-04-C-32NM,3382,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.13,0.35,0.43,0.91
30736,768545,21,13.38,3.4,0.28,0.05,0.5,,,18.0,2005-01-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.49,0.26,0.51,1.26
30736,768546,30,13.3,3.4,0.29,0.06,0.6,,,17.0,2005-01-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.31,0.1,0.92,1.33
30736,768547,39,13.3,3.4,0.28,0.05,0.5,,,16.0,2005-01-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.13,0.09,0.07,0.11,0.42
30738,768608,15,14.29,1.7,0.25,0.0,0.0,,,19.0,2005-01-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
30738,768611,45,14.29,1.9,0.24,0.0,0.0,,,17.0,2005-01-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.01,0.0,0.0,0.01
30738,768613,55,14.28,1.9,0.24,0.01,0.1,,,16.0,2005-01-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.02,0.0,0.14,0.17
30740,768645,10,14.92,4.0,0.29,0.05,0.2,,,23.0,2005-01-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,0.18,0.45,0.0,0.64
30740,768647,30,14.89,3.1,0.33,0.13,0.5,,,21.0,2005-01-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.03,0.0,0.01,1.03,0.24,1.3
30740,768649,49,13.35,6.2,0.67,0.15,5.8,,,19.0,2005-01-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,0.57,0.39,0.0,0.96
30771,769368,10,15.3,1.6,0.29,0.0,0.0,,,19.0,2005-01-04-C-32NM,3319,-11839,90.0,37.0,90.0,37.0,0.06,0.05,0.01,0.0,0.56,0.69
30771,769370,30,15.36,1.4,0.27,0.01,0.0,,,17.0,2005-01-04-C-32NM,3319,-11839,90.0,37.0,90.0,37.0,0.0,0.07,0.08,0.58,0.0,0.73
30771,769371,39,15.4,1.4,0.26,0.01,0.0,,,16.0,2005-01-04-C-32NM,3319,-11839,90.0,37.0,90.0,37.0,0.0,0.0,0.0,0.14,0.0,0.14
30773,769429,12,14.87,1.6,0.26,0.0,0.0,,,19.0,2005-01-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,0.0,0.0,0.14,0.07,0.22,0.43
30773,769431,21,14.81,1.7,0.26,0.01,0.0,,,18.0,2005-01-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,0.0,0.27,0.0,0.0,0.0,0.27
30773,769435,51,14.57,2.3,0.31,0.04,0.7,,,15.0,2005-01-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,0.0,0.06,0.0,0.0,0.03,0.09
30775,769496,10,14.78,1.7,0.29,0.0,0.0,,,19.0,2005-01-04-C-32NM,3209,-12064,90.0,70.0,90.0,69.9,0.0,0.0,0.01,0.03,0.0,0.05
30775,769500,50,13.75,2.5,0.38,0.12,1.4,,,15.0,2005-01-04-C-32NM,3209,-12064,90.0,70.0,90.0,69.9,0.12,0.0,0.6,0.09,0.1,0.92
30775,769501,60,13.49,2.6,0.4,0.12,1.8,,,14.0,2005-01-04-C-32NM,3209,-12064,90.0,70.0,90.0,69.9,0.0,0.0,0.01,0.0,0.03,0.04
30777,769560,9,14.72,1.6,0.3,0.01,0.0,,,19.0,2005-01-04-C-32NM,3142,-12198,90.0,90.0,90.0,89.9,0.0,0.0,0.0,0.23,0.14,0.38
30777,769562,20,14.7,1.7,0.27,0.01,0.0,,,18.0,2005-01-04-C-32NM,3142,-12198,90.0,90.0,90.0,89.9,0.0,0.0,0.04,0.03,0.03,0.1
30777,769564,31,14.72,1.5,0.25,0.01,0.0,,,17.0,2005-01-04-C-32NM,3142,-12198,90.0,90.0,90.0,89.9,0.0,0.1,0.01,0.0,0.22,0.33
30780,769659,16,16.3,1.4,0.25,0.0,0.0,,,19.0,2005-01-04-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.0,0.52,0.52
30780,769666,75,16.65,1.4,0.2,0.0,0.0,,,15.0,2005-01-04-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
30780,769668,94,15.2,2.2,0.23,0.13,0.3,,,13.0,2005-01-04-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.04,0.09,0.13
30808,770413,5,13.06,1.5,0.49,0.11,3.6,,,22.0,2005-04-15-C-32NM,3432,-12080,80.0,55.0,80.0,54.9,0.0,1.37,8.96,28.5,6.27,45.1
30808,770414,10,12.52,2.5,0.58,0.12,4.5,,,21.0,2005-04-15-C-32NM,3432,-12080,80.0,55.0,80.0,54.9,0.0,0.0,8.37,31.35,9.21,48.94
30808,770416,20,11.23,10.9,1.18,0.17,12.0,,,19.0,2005-04-15-C-32NM,3432,-12080,80.0,55.0,80.0,54.9,0.0,0.0,0.7,10.3,0.26,11.26
30810,770482,10,14.37,3.6,0.33,0.0,0.0,,,22.0,2005-04-15-C-32NM,3381,-12184,80.0,70.0,80.0,70.0,0.0,0.09,0.0,0.0,4.35,4.45
30810,770485,36,13.98,3.4,0.35,0.02,0.2,,,19.0,2005-04-15-C-32NM,3381,-12184,80.0,70.0,80.0,70.0,0.0,0.0,0.44,1.4,1.36,3.2
30810,770489,55,12.92,4.7,0.56,0.08,2.0,,,15.0,2005-04-15-C-32NM,3381,-12184,80.0,70.0,80.0,70.0,0.0,0.43,0.22,0.39,0.32,1.35
30811,770515,15,15.15,2.3,0.34,0.0,0.0,,,22.0,2005-04-15-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.21,0.09,2.12,2.42
30811,770522,51,14.32,2.4,0.34,0.0,0.0,,,18.0,2005-04-15-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.01,0.02,0.33,0.41,0.78
30811,770524,60,14.17,2.3,0.34,0.0,0.0,,,16.0,2005-04-15-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.03,1.27,1.3
30813,770584,10,15.23,2.2,0.34,0.0,0.0,,,20.0,2005-04-15-C-32NM,3282,-12390,80.0,100.0,80.0,100.0,0.03,0.0,0.13,0.1,0.0,0.26
30813,770591,51,14.02,1.9,0.35,0.02,0.3,,,16.0,2005-04-15-C-32NM,3282,-12390,80.0,100.0,80.0,100.0,0.0,0.0,0.01,2.65,0.07,2.73
30813,770594,71,13.67,2.6,0.46,0.04,0.9,,,13.0,2005-04-15-C-32NM,3282,-12390,80.0,100.0,80.0,100.0,0.0,0.0,1.99,0.36,0.0,2.35
30815,770621,2,12.77,0.0,0.23,0.02,0.0,,,24.0,2005-04-15-C-32NM,3427,-12004,81.8,46.9,81.8,47.0,0.0,3.6,3.58,95.19,16.49,118.86
30815,770622,10,12.62,0.0,0.3,0.02,0.1,,,23.0,2005-04-15-C-32NM,3427,-12004,81.8,46.9,81.8,47.0,1.34,8.37,20.61,41.29,27.95,99.57
30815,770625,41,9.95,22.7,1.96,0.15,22.1,,,20.0,2005-04-15-C-32NM,3427,-12004,81.8,46.9,81.8,47.0,0.0,0.0,4.7,7.08,5.85,17.63
30846,771378,11,15.39,0.2,0.3,0.0,0.0,,,20.0,2005-04-15-C-32NM,3318,-11839,90.0,37.0,90.0,37.1,0.03,0.0,1.54,2.26,0.65,4.47
30846,771381,40,12.94,5.9,0.79,0.2,5.7,,,17.0,2005-04-15-C-32NM,3318,-11839,90.0,37.0,90.0,37.1,0.0,0.38,1.38,2.46,0.55,4.77
30846,771383,50,11.16,10.8,1.25,0.27,12.6,,,15.0,2005-04-15-C-32NM,3318,-11839,90.0,37.0,90.0,37.1,0.0,0.0,0.35,0.44,0.38,1.18
30848,771440,10,14.14,1.0,0.32,0.01,0.1,,,22.0,2005-04-15-C-32NM,3265,-11948,90.0,53.0,90.0,53.0,1.42,13.15,8.53,10.63,11.05,44.77
30848,771446,45,13.73,1.0,0.34,0.01,0.3,,,18.0,2005-04-15-C-32NM,3265,-11948,90.0,53.0,90.0,53.0,0.0,0.0,58.44,21.88,18.75,99.07
30848,771448,56,13.57,1.2,0.36,0.01,0.5,,,16.0,2005-04-15-C-32NM,3265,-11948,90.0,53.0,90.0,53.0,0.0,1.38,0.38,2.01,9.34,13.12
30850,771511,16,15.04,2.0,0.36,0.0,0.0,,,19.0,2005-04-15-C-32NM,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.09,0.0,0.11,0.2
30850,771515,44,15.04,1.9,0.35,0.0,0.0,,,17.0,2005-04-15-C-32NM,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.12,0.0,0.0,0.12
30850,771519,75,12.82,3.1,0.52,0.07,1.8,,,14.0,2005-04-15-C-32NM,3208,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.12,0.11,0.28,0.51
30852,771577,16,15.07,2.0,0.36,0.0,0.1,,,21.0,2005-04-15-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,0.16,0.0,0.0,0.0,0.0,0.16
30852,771583,61,14.99,2.0,0.35,0.0,0.0,,,18.0,2005-04-15-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
30852,771587,96,13.13,4.7,0.63,0.09,3.4,,,15.0,2005-04-15-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,0.0,0.0,0.06,0.03,0.0,0.1
30855,771679,15,16.08,1.8,0.33,0.0,0.1,,,21.0,2005-04-15-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.02,1.04,0.0,1.06
30855,771684,60,16.07,0.8,0.32,0.0,0.1,,,18.0,2005-04-15-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.01,0.0,0.01
30855,771691,110,13.42,1.1,0.52,0.07,2.3,,,12.0,2005-04-15-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.07,0.0,0.78,0.85
30883,772442,10,13.11,0.2,0.5,0.16,5.5,,,19.0,2005-07-01-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,0.41,0.0,11.32,11.74
30883,772445,31,12.38,3.9,0.99,0.23,9.8,,,17.0,2005-07-01-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,2.3,4.06,50.9,57.26
30883,772449,68,10.2,24.3,1.9,0.13,23.4,,,13.0,2005-07-01-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,0.26,3.23,30.96,34.45
30886,772541,16,17.1,2.2,0.28,0.0,0.0,,,23.0,2005-07-01-C-32NM,3349,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
30886,772550,75,14.37,1.8,0.33,0.01,0.1,,,16.0,2005-07-01-C-32NM,3349,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.15,0.06,0.0,0.21
30888,772609,16,18.74,2.2,0.31,0.0,0.1,,,19.0,2005-07-01-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.04,0.27,0.03,0.34
30888,772614,60,15.27,2.0,0.28,0.0,0.1,,,16.0,2005-07-01-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.01,0.0,0.0,0.01
30888,772618,94,12.85,4.1,0.52,0.08,2.6,,,13.0,2005-07-01-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.1,0.0,0.0,0.1
30889,772641,10,13.31,0.1,0.33,0.11,2.8,,,23.0,2005-07-01-C-32NM,3428,-12003,81.8,46.9,81.8,47.0,0.0,0.0,0.15,1.28,6.09,7.51
30889,772642,20,12.24,7.8,1.22,0.19,10.8,,,22.0,2005-07-01-C-32NM,3428,-12003,81.8,46.9,81.8,47.0,0.0,0.0,1.5,0.0,176.74,178.24
30889,772645,41,10.95,18.9,1.77,0.28,19.5,,,19.0,2005-07-01-C-32NM,3428,-12003,81.8,46.9,81.8,47.0,0.0,0.0,0.0,0.99,22.43,23.42
30921,773433,10,17.37,0.0,0.2,0.01,0.0,,,21.0,2005-07-01-C-32NM,3318,-11839,90.0,37.0,90.0,37.0,0.0,0.0,1.24,10.77,4.21,16.22
30921,773438,40,10.32,19.8,1.68,0.13,20.6,,,16.0,2005-07-01-C-32NM,3318,-11839,90.0,37.0,90.0,37.0,0.0,0.0,46.76,3.56,6.52,56.84
30923,773500,12,14.96,0.7,0.37,0.06,1.4,,0.39,19.0,2005-07-01-C-32NM,3265,-11949,90.0,53.0,90.0,53.1,0.0,0.0,0.03,0.03,2.38,2.45
30923,773504,34,12.47,5.7,0.94,0.32,8.6,,0.04,17.0,2005-07-01-C-32NM,3265,-11949,90.0,53.0,90.0,53.1,0.0,0.8,0.04,0.0,0.04,0.89
30923,773507,52,11.05,13.5,1.48,0.39,15.7,,,15.0,2005-07-01-C-32NM,3265,-11949,90.0,53.0,90.0,53.1,0.0,0.0,1.53,1.79,5.56,8.88
30925,773567,11,17.48,2.3,0.29,0.0,0.0,,,19.0,2005-07-01-C-32NM,3209,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.0,0.31,0.0,0.31
30925,773570,31,16.8,1.9,0.3,0.0,0.1,,,17.0,2005-07-01-C-32NM,3209,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.07,0.0,0.0,0.07
30925,773575,71,13.85,2.2,0.58,0.16,2.7,,,13.0,2005-07-01-C-32NM,3209,-12064,90.0,70.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30930,773736,15,19.7,1.5,0.26,0.01,0.0,,,21.0,2005-07-01-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.0,0.0,0.0,0.02,0.02
30930,773750,124,14.04,3.3,0.45,0.2,2.0,,,11.0,2005-07-01-C-32NM,3042,-12400,90.0,120.0,90.0,120.0,0.0,0.15,0.03,0.0,0.0,0.18
30958,774496,5,14.02,3.2,0.42,0.09,0.9,,,21.0,2005-11-04-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.07,4.52,1.38,5.48,11.45
30958,774499,16,14.02,3.1,0.42,0.1,0.9,,,19.0,2005-11-04-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.0,1.08,6.32,4.45,16.67,28.52
30958,774501,30,13.84,4.0,0.55,0.16,2.6,,,17.0,2005-11-04-C-32NM,3432,-12080,80.0,55.0,80.0,55.0,0.22,0.0,3.48,11.22,4.38,19.3
30960,774564,10,15.19,2.4,0.34,0.04,0.6,,,19.0,2005-11-04-C-32NM,3382,-12185,80.0,70.0,80.0,70.1,0.0,0.12,0.06,0.01,0.58,0.77
30960,774565,20,15.07,2.4,0.34,0.04,0.4,,,18.0,2005-11-04-C-32NM,3382,-12185,80.0,70.0,80.0,70.1,0.0,0.0,0.02,0.0,0.05,0.08
30960,774567,40,14.98,2.3,0.37,0.07,1.0,,,16.0,2005-11-04-C-32NM,3382,-12185,80.0,70.0,80.0,70.1,0.0,0.0,0.08,0.01,0.04,0.13
30961,774594,15,16.63,1.2,0.28,0.0,0.0,,,20.0,2005-11-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.01,0.07,0.13,0.21
30961,774598,45,16.62,1.2,0.28,0.0,0.0,,,18.0,2005-11-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.14,0.0,0.14
30961,774601,60,16.52,1.2,0.29,0.0,0.0,,,16.0,2005-11-04-C-32NM,3348,-12254,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.01,0.0,0.01
30963,774659,16,16.93,1.6,0.3,0.0,0.0,,0.35,22.0,2005-11-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.08,0.01,0.02,0.12
30963,774664,42,16.73,1.6,0.31,0.0,0.0,,,19.0,2005-11-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
30963,774667,56,13.89,2.5,0.5,0.29,1.6,,,17.0,2005-11-04-C-32NM,3282,-12391,80.0,100.0,80.0,100.0,0.0,0.0,0.02,0.0,0.0,0.02
30965,774700,10,14.86,5.0,0.3,0.02,0.0,,,23.0,2005-11-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.54,0.0,0.87,1.05,2.46
30965,774701,20,13.87,7.7,0.7,0.32,3.9,,,22.0,2005-11-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,0.38,0.07,0.3,0.76
30965,774702,30,13.45,9.2,0.89,0.24,8.0,,,21.0,2005-11-04-C-32NM,3428,-12002,81.8,46.9,81.8,46.9,0.0,0.0,3.05,0.46,0.3,3.81
30993,775350,10,16.04,1.2,0.27,0.02,0.1,,,19.0,2005-11-04-C-32NM,3319,-11838,90.0,37.0,90.0,36.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30993,775352,30,14.8,2.9,0.52,0.21,3.0,,,17.0,2005-11-04-C-32NM,3319,-11838,90.0,37.0,90.0,36.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30993,775355,60,11.65,10.8,1.22,0.1,13.7,,,14.0,2005-11-04-C-32NM,3319,-11838,90.0,37.0,90.0,36.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30995,775410,10,17.05,1.7,0.26,0.01,0.0,,,19.0,2005-11-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30995,775414,39,15.75,2.9,0.39,0.05,1.0,,,16.0,2005-11-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30995,775415,50,12.76,6.4,0.83,0.13,7.2,,,15.0,2005-11-04-C-32NM,3265,-11948,90.0,53.0,90.0,52.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30997,775472,12,16.0,1.8,0.31,0.04,0.3,,0.35,21.0,2005-11-04-C-32NM,3210,-12063,90.0,70.0,90.0,69.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30997,775473,20,15.99,1.9,0.32,0.04,0.3,,,20.0,2005-11-04-C-32NM,3210,-12063,90.0,70.0,90.0,69.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30997,775482,75,10.33,18.9,1.66,0.03,20.4,,,13.0,2005-11-04-C-32NM,3210,-12063,90.0,70.0,90.0,69.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30999,775537,10,17.52,1.3,0.25,0.01,0.0,,,21.0,2005-11-04-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30999,775542,40,13.91,3.6,0.54,0.15,2.2,,,17.0,2005-11-04-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30999,775544,51,12.56,6.3,0.91,0.11,8.3,,,16.0,2005-11-04-C-32NM,3142,-12200,90.0,90.0,90.0,90.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
31002,775641,15,19.15,1.8,0.26,0.0,0.0,,,21.0,2005-11-04-C-32NM,3041,-12400,90.0,120.0,90.0,120.1,0.0,0.0,0.0,0.0,0.0,0.0
31002,775645,45,19.03,1.7,0.27,0.0,0.0,,,18.0,2005-11-04-C-32NM,3041,-12400,90.0,120.0,90.0,120.1,0.0,0.0,0.0,0.0,0.0,0.0
31002,775648,75,16.84,1.6,0.26,0.0,0.0,,,15.0,2005-11-04-C-32NM,3041,-12400,90.0,120.0,90.0,120.1,0.0,0.0,0.31,0.0,0.0,0.31
31030,776386,11,12.88,8.0,0.56,0.16,4.3,,,20.0,2006-02-03-C-31JD,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,1.24,1.27,0.63,3.15
31030,776390,31,12.88,8.0,0.56,0.16,4.3,,,18.0,2006-02-03-C-31JD,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,0.99,1.82,0.22,3.03
31030,776392,39,12.86,8.2,0.58,0.17,4.6,,,16.0,2006-02-03-C-31JD,3432,-12080,80.0,55.0,80.0,55.0,0.0,0.0,0.66,0.04,1.03,1.73
